,ALLSKY_SFC_SW_DWN,ALLSKY_TOA_SW_DWN,ALLSKY_KT,T2M,RH2M,PS,WS2M,WD2M,CLOUD_AMT
2023-01-30 21:00:00,0.0,,-999.0,12.05,88.82,99.53,1.05,18.3,35.59
2023-01-30 22:00:00,0.0,,-999.0,11.2,92.37,99.49,1.03,15.3,29.23
2023-01-30 23:00:00,0.0,,-999.0,10.44,95.63,99.46,1.04,13.4,20.98
2023-01-31 00:00:00,0.0,,-999.0,9.85,98.29,99.44,1.06,7.6,27.04
2023-01-31 01:00:00,0.0,,-999.0,9.37,100.0,99.41,1.07,0.0,55.83
2023-01-31 02:00:00,0.0,,-999.0,8.94,100.0,99.36,1.13,349.3,54.11
2023-01-31 03:00:00,0.0,,-999.0,8.63,100.0,99.35,1.26,338.1,69.03
2023-01-31 04:00:00,0.0,,-999.0,8.46,100.0,99.36,1.46,328.2,57.97
2023-01-31 05:00:00,0.0,,-999.0,8.44,100.0,99.41,1.67,322.0,51.34
2023-01-31 06:00:00,0.0,,-999.0,8.69,100.0,99.46,1.98,318.3,65.13
2023-01-31 07:00:00,70.7,,0.29,11.12,91.44,99.5,3.32,315.6,85.76
2023-01-31 08:00:00,197.4,,0.4,14.03,78.05,99.56,3.38,312.4,80.66
2023-01-31 09:00:00,328.77,,0.46,17.43,63.99,99.59,4.01,312.7,60.76
2023-01-31 10:00:00,485.65,,0.55,19.76,55.15,99.56,4.28,312.4,34.28
2023-01-31 11:00:00,557.08,,0.58,21.48,48.93,99.45,4.59,312.7,23.1
2023-01-31 12:00:00,575.22,,0.6,22.65,44.76,99.34,4.82,313.5,27.13
2023-01-31 13:00:00,484.75,,0.54,23.22,42.54,99.25,4.91,314.4,35.55
2023-01-31 14:00:00,404.0,,0.55,22.91,43.04,99.2,4.74,314.8,34.31
2023-01-31 15:00:00,242.05,,0.46,21.73,46.54,99.19,4.33,314.1,46.16
2023-01-31 16:00:00,89.45,,0.34,19.18,56.19,99.21,2.7,310.5,54.56
2023-01-31 17:00:00,5.9,,0.24,15.25,71.0,99.25,1.7,302.8,44.77
2023-01-31 18:00:00,0.0,,-999.0,14.05,76.18,99.32,1.91,297.8,34.82
2023-01-31 19:00:00,0.0,,-999.0,13.02,80.46,99.38,2.08,295.0,49.15
2023-01-31 20:00:00,0.0,,-999.0,12.03,82.97,99.41,2.24,294.3,33.69
2023-01-31 21:00:00,0.0,,-999.0,11.11,82.33,99.43,2.32,295.0,25.96
2023-01-31 22:00:00,0.0,,-999.0,10.15,80.99,99.42,2.27,295.5,37.34
2023-01-31 23:00:00,0.0,,-999.0,9.36,79.44,99.39,2.33,295.9,81.77
2023-02-01 00:00:00,0.0,,-999.0,8.73,78.51,99.36,2.5,296.9,96.13
2023-02-01 01:00:00,0.0,,-999.0,8.19,78.63,99.32,2.74,298.5,97.15
2023-02-01 02:00:00,0.0,,-999.0,7.63,80.28,99.27,2.81,298.3,95.55
2023-02-01 03:00:00,0.0,,-999.0,7.09,82.48,99.22,2.77,296.4,86.19
2023-02-01 04:00:00,0.0,,-999.0,6.61,84.74,99.21,2.81,294.2,73.49
2023-02-01 05:00:00,0.0,,-999.0,6.15,87.34,99.24,2.82,292.1,30.94
2023-02-01 06:00:00,0.0,,-999.0,5.9,88.91,99.3,3.03,290.3,27.07
2023-02-01 07:00:00,120.5,,0.49,7.59,80.11,99.35,3.7,288.3,53.56
2023-02-01 08:00:00,323.88,,0.64,10.76,67.92,99.41,3.25,284.2,23.18
2023-02-01 09:00:00,531.15,,0.73,15.36,54.48,99.46,3.95,298.1,3.87
2023-02-01 10:00:00,677.22,,0.77,18.97,43.63,99.45,4.88,309.0,0.02
2023-02-01 11:00:00,716.15,,0.74,20.83,38.01,99.37,4.63,309.6,0.01
2023-02-01 12:00:00,655.45,,0.68,22.16,33.88,99.27,4.26,310.0,0.07
2023-02-01 13:00:00,665.03,,0.74,22.89,30.91,99.19,3.86,310.6,0.14
2023-02-01 14:00:00,536.3,,0.72,22.86,30.15,99.14,3.59,308.8,0.28
2023-02-01 15:00:00,354.67,,0.67,21.89,32.58,99.1,3.24,305.5,0.41
2023-02-01 16:00:00,146.75,,0.54,18.35,46.77,99.09,1.65,300.1,0.55
2023-02-01 17:00:00,7.68,,0.29,14.09,56.37,99.11,1.55,294.4,0.44
2023-02-01 18:00:00,0.0,,-999.0,13.01,58.08,99.16,1.81,291.7,0.33
2023-02-01 19:00:00,0.0,,-999.0,12.27,59.01,99.21,2.1,290.1,0.22
2023-02-01 20:00:00,0.0,,-999.0,11.55,59.57,99.25,2.31,290.2,0.11
2023-02-01 21:00:00,0.0,,-999.0,10.72,60.24,99.25,2.28,293.0,0.0
2023-02-01 22:00:00,0.0,,-999.0,9.87,61.14,99.23,2.2,296.1,0.0
2023-02-01 23:00:00,0.0,,-999.0,9.27,61.61,99.2,2.35,298.2,0.0
2023-02-02 00:00:00,0.0,,-999.0,8.78,61.99,99.18,2.55,299.9,0.0
2023-02-02 01:00:00,0.0,,-999.0,8.21,62.94,99.13,2.55,301.4,0.02
2023-02-02 02:00:00,0.0,,-999.0,7.57,64.33,99.06,2.45,302.8,0.04
2023-02-02 03:00:00,0.0,,-999.0,6.93,66.07,99.01,2.35,304.2,0.04
2023-02-02 04:00:00,0.0,,-999.0,6.38,68.28,98.99,2.35,304.2,0.03
2023-02-02 05:00:00,0.0,,-999.0,5.95,70.38,99.05,2.39,303.6,0.03
2023-02-02 06:00:00,4.15,,0.29,5.85,71.61,99.13,2.55,301.4,0.02
2023-02-02 07:00:00,131.98,,0.55,8.21,62.7,99.21,3.55,297.0,0.02
2023-02-02 08:00:00,348.0,,0.69,11.27,54.65,99.28,3.11,287.2,0.01
2023-02-02 09:00:00,538.75,,0.74,15.66,46.07,99.33,2.95,280.2,0.01
2023-02-02 10:00:00,678.38,,0.77,20.32,33.96,99.32,4.44,302.4,0.83
2023-02-02 11:00:00,734.35,,0.76,22.79,28.31,99.25,4.58,303.4,1.64
2023-02-02 12:00:00,741.62,,0.76,24.4,25.05,99.14,4.44,301.5,0.82
2023-02-02 13:00:00,676.5,,0.75,25.2,23.86,99.06,4.31,299.8,0.0
2023-02-02 14:00:00,495.76,,0.66,25.13,24.34,99.01,4.14,299.7,0.0
2023-02-02 15:00:00,339.8,,0.63,24.02,28.6,99.0,3.45,299.5,0.0
2023-02-02 16:00:00,147.42,,0.54,20.03,43.3,99.01,1.64,296.4,0.0
2023-02-02 17:00:00,0.01,,0.0,15.8,50.9,99.05,1.58,295.1,0.0
2023-02-02 18:00:00,0.0,,-999.0,14.63,52.92,99.12,1.72,296.6,0.0
2023-02-02 19:00:00,0.0,,-999.0,13.79,54.71,99.18,1.88,298.6,0.0
2023-02-02 20:00:00,0.0,,-999.0,13.01,56.64,99.23,1.99,300.8,0.0
2023-02-02 21:00:00,0.0,,-999.0,12.25,58.66,99.25,2.01,303.2,0.0
2023-02-02 22:00:00,0.0,,-999.0,11.49,60.74,99.25,1.99,305.4,0.0
2023-02-02 23:00:00,0.0,,-999.0,10.79,62.14,99.22,1.97,308.0,0.01
2023-02-03 00:00:00,0.0,,-999.0,10.13,63.27,99.21,1.93,310.4,0.02
2023-02-03 01:00:00,0.0,,-999.0,9.48,64.48,99.19,1.84,312.4,0.03
2023-02-03 02:00:00,0.0,,-999.0,8.92,65.97,99.16,1.8,311.4,0.04
2023-02-03 03:00:00,0.0,,-999.0,8.47,67.28,99.14,1.8,308.9,4.24
2023-02-03 04:00:00,0.0,,-999.0,8.03,68.88,99.13,1.76,305.8,8.43
2023-02-03 05:00:00,0.0,,-999.0,7.61,70.29,99.16,1.72,301.7,12.62
2023-02-03 06:00:00,3.88,,0.26,7.55,70.01,99.21,1.74,297.5,16.82
2023-02-03 07:00:00,117.55,,0.49,10.69,57.16,99.26,3.05,293.4,19.7
2023-02-03 08:00:00,328.7,,0.64,13.42,49.73,99.31,2.75,287.3,1.1
2023-02-03 09:00:00,518.7,,0.71,17.2,43.07,99.36,2.24,281.3,0.55
2023-02-03 10:00:00,659.72,,0.74,22.43,26.98,99.35,3.83,302.7,0.0
2023-02-03 11:00:00,720.55,,0.74,24.23,23.24,99.29,3.97,301.3,0.0
2023-02-03 12:00:00,662.88,,0.68,25.08,22.12,99.2,3.89,299.9,0.0
2023-02-03 13:00:00,608.45,,0.67,25.39,21.71,99.14,3.77,300.7,0.0
2023-02-03 14:00:00,499.46,,0.66,24.99,22.47,99.09,3.53,303.3,0.0
2023-02-03 15:00:00,343.34,,0.63,23.69,27.2,99.06,2.82,306.1,0.0
2023-02-03 16:00:00,150.72,,0.54,19.75,43.94,99.06,1.24,308.4,0.0
2023-02-03 17:00:00,0.01,,0.0,16.06,48.78,99.08,1.26,309.9,0.0
2023-02-03 18:00:00,0.0,,-999.0,14.89,50.18,99.13,1.27,308.6,0.0
2023-02-03 19:00:00,0.0,,-999.0,13.94,51.68,99.16,1.27,303.4,0.0
2023-02-03 20:00:00,0.0,,-999.0,13.02,53.4,99.17,1.31,296.8,0.0
2023-02-03 21:00:00,0.0,,-999.0,12.29,54.69,99.17,1.38,292.7,0.0
2023-02-03 22:00:00,0.0,,-999.0,11.71,55.77,99.14,1.45,291.1,0.0
2023-02-03 23:00:00,0.0,,-999.0,11.21,56.67,99.1,1.54,291.4,0.0
2023-02-04 00:00:00,0.0,,-999.0,10.74,57.7,99.03,1.6,291.6,0.0
2023-02-04 01:00:00,0.0,,-999.0,10.29,58.66,98.96,1.66,291.6,0.0
2023-02-04 02:00:00,0.0,,-999.0,9.87,59.39,98.9,1.68,292.0,0.1
2023-02-04 03:00:00,0.0,,-999.0,9.52,59.84,98.85,1.71,292.4,0.2
2023-02-04 04:00:00,0.0,,-999.0,9.21,60.28,98.84,1.72,291.8,0.3
2023-02-04 05:00:00,0.0,,-999.0,8.96,60.5,98.88,1.77,291.2,0.4
2023-02-04 06:00:00,4.1,,0.25,8.98,60.04,98.94,1.87,290.4,0.5
2023-02-04 07:00:00,115.62,,0.47,12.0,49.56,99.0,3.12,288.9,0.6
2023-02-04 08:00:00,321.12,,0.62,14.78,43.34,99.05,3.03,282.2,0.71
2023-02-04 09:00:00,511.33,,0.7,18.66,37.85,99.09,2.63,271.3,0.81
2023-02-04 10:00:00,654.15,,0.73,24.05,25.56,99.07,4.55,295.0,0.91
2023-02-04 11:00:00,719.42,,0.73,25.93,23.07,99.0,5.02,297.9,0.73
2023-02-04 12:00:00,726.4,,0.74,26.68,22.82,98.91,5.09,298.4,0.55
2023-02-04 13:00:00,660.9,,0.73,26.87,23.13,98.83,4.98,299.7,0.0
2023-02-04 14:00:00,530.35,,0.7,26.31,24.35,98.77,4.65,302.1,0.0
2023-02-04 15:00:00,348.1,,0.64,25.08,28.31,98.74,3.65,303.4,0.0
2023-02-04 16:00:00,145.07,,0.51,21.28,43.02,98.73,1.55,300.7,0.0
2023-02-04 17:00:00,8.62,,0.27,17.15,51.0,98.76,1.39,296.0,0.0
2023-02-04 18:00:00,0.0,,-999.0,15.92,53.44,98.81,1.45,293.6,0.0
2023-02-04 19:00:00,0.0,,-999.0,15.05,55.79,98.85,1.5,292.3,0.0
2023-02-04 20:00:00,0.0,,-999.0,14.37,58.01,98.86,1.59,293.7,0.0
2023-02-04 21:00:00,0.0,,-999.0,13.88,60.09,98.87,1.72,296.3,0.0
2023-02-04 22:00:00,0.0,,-999.0,13.43,62.49,98.86,1.84,300.1,0.02
2023-02-04 23:00:00,0.0,,-999.0,12.92,65.75,98.83,1.91,303.7,0.04
2023-02-05 00:00:00,0.0,,-999.0,12.35,69.33,98.8,1.95,306.9,0.07
2023-02-05 01:00:00,0.0,,-999.0,11.81,72.84,98.76,2.01,310.4,0.09
2023-02-05 02:00:00,0.0,,-999.0,11.19,76.7,98.73,1.95,311.5,0.08
2023-02-05 03:00:00,0.0,,-999.0,10.55,80.39,98.72,1.82,310.1,0.07
2023-02-05 04:00:00,0.0,,-999.0,9.97,84.21,98.71,1.73,307.0,0.06
2023-02-05 05:00:00,0.0,,-999.0,9.45,87.9,98.75,1.63,301.7,0.04
2023-02-05 06:00:00,4.4,,0.26,9.35,88.81,98.8,1.65,293.9,0.03
2023-02-05 07:00:00,121.3,,0.49,12.42,73.31,98.85,3.02,284.2,0.02
2023-02-05 08:00:00,325.38,,0.63,15.25,63.12,98.9,2.67,272.1,0.01
2023-02-05 09:00:00,511.17,,0.69,19.55,50.2,98.95,2.46,270.5,0.0
2023-02-05 10:00:00,649.17,,0.72,24.08,33.06,98.93,3.64,290.9,0.02
2023-02-05 11:00:00,706.83,,0.72,25.4,29.81,98.88,3.88,289.7,0.05
2023-02-05 12:00:00,713.8,,0.72,26.01,28.45,98.8,3.98,291.2,0.07
2023-02-05 13:00:00,649.1,,0.71,26.13,27.76,98.74,3.92,295.2,0.29
2023-02-05 14:00:00,519.62,,0.68,25.81,27.72,98.7,3.75,299.6,0.52
2023-02-05 15:00:00,340.05,,0.62,24.86,30.17,98.68,3.1,302.9,0.74
2023-02-05 16:00:00,142.12,,0.49,21.44,44.73,98.68,1.31,305.4,0.97
2023-02-05 17:00:00,9.02,,0.27,18.06,48.66,98.7,1.26,307.6,1.19
2023-02-05 18:00:00,0.0,,-999.0,17.6,46.83,98.77,1.3,309.7,1.42
2023-02-05 19:00:00,0.0,,-999.0,17.07,46.52,98.84,1.32,311.3,1.64
2023-02-05 20:00:00,0.0,,-999.0,16.41,47.01,98.89,1.34,314.1,1.86
2023-02-05 21:00:00,0.0,,-999.0,15.68,47.94,98.9,1.34,319.5,2.09
2023-02-05 22:00:00,0.0,,-999.0,14.69,50.05,98.91,1.35,328.7,2.31
2023-02-05 23:00:00,0.0,,-999.0,13.53,53.04,98.89,1.33,340.8,2.54
2023-02-06 00:00:00,0.0,,-999.0,12.52,55.66,98.86,1.3,355.2,2.76
2023-02-06 01:00:00,0.0,,-999.0,11.74,57.54,98.81,1.27,8.1,0.06
2023-02-06 02:00:00,0.0,,-999.0,11.33,57.91,98.76,1.23,19.5,2.81
2023-02-06 03:00:00,0.0,,-999.0,11.49,55.89,98.74,1.2,31.7,5.55
2023-02-06 04:00:00,0.0,,-999.0,12.1,52.24,98.75,0.98,50.0,8.3
2023-02-06 05:00:00,0.0,,-999.0,12.7,49.28,98.8,0.68,98.5,11.05
2023-02-06 06:00:00,4.85,,0.27,11.86,53.48,98.87,0.86,160.9,13.82
2023-02-06 07:00:00,124.12,,0.49,13.82,54.27,98.94,1.28,186.3,11.11
2023-02-06 08:00:00,330.25,,0.63,16.62,44.02,99.0,2.04,195.9,8.27
2023-02-06 09:00:00,517.8,,0.7,20.09,38.51,99.03,2.02,198.8,5.41
2023-02-06 10:00:00,660.25,,0.73,24.64,27.41,99.02,2.46,202.5,2.44
2023-02-06 11:00:00,699.05,,0.71,26.93,24.36,98.93,2.68,211.7,5.49
2023-02-06 12:00:00,704.67,,0.71,27.96,23.74,98.79,2.79,222.1,8.33
2023-02-06 13:00:00,634.47,,0.69,28.42,23.45,98.69,2.79,232.4,12.87
2023-02-06 14:00:00,503.55,,0.65,28.15,24.34,98.6,2.45,239.9,11.98
2023-02-06 15:00:00,324.95,,0.58,27.23,27.36,98.54,1.68,242.7,26.31
2023-02-06 16:00:00,138.15,,0.47,24.43,40.65,98.53,0.82,235.9,7.62
2023-02-06 17:00:00,9.38,,0.26,22.47,36.93,98.54,0.84,221.6,2.76
2023-02-06 18:00:00,0.0,,-999.0,21.19,39.88,98.58,0.91,216.5,2.21
2023-02-06 19:00:00,0.0,,-999.0,19.87,44.45,98.64,0.97,228.8,56.48
2023-02-06 20:00:00,0.0,,-999.0,18.35,48.29,98.68,1.1,244.6,37.42
2023-02-06 21:00:00,0.0,,-999.0,17.29,50.82,98.67,1.14,256.8,6.27
2023-02-06 22:00:00,0.0,,-999.0,16.51,52.4,98.67,1.18,276.3,3.31
2023-02-06 23:00:00,0.0,,-999.0,15.71,54.07,98.65,1.2,294.6,5.44
2023-02-07 00:00:00,0.0,,-999.0,14.96,55.43,98.62,1.23,308.1,6.12
2023-02-07 01:00:00,0.0,,-999.0,13.94,58.1,98.59,1.24,315.7,11.93
2023-02-07 02:00:00,0.0,,-999.0,12.84,61.56,98.57,1.3,318.4,18.24
2023-02-07 03:00:00,0.0,,-999.0,12.11,63.8,98.55,1.43,319.5,4.42
2023-02-07 04:00:00,0.0,,-999.0,11.56,65.48,98.57,1.52,319.5,4.24
2023-02-07 05:00:00,0.0,,-999.0,11.02,67.43,98.62,1.52,318.2,4.05
2023-02-07 06:00:00,4.82,,0.25,10.91,67.61,98.69,1.53,314.5,3.87
2023-02-07 07:00:00,104.53,,0.41,14.12,56.25,98.75,2.75,309.0,72.41
2023-02-07 08:00:00,306.77,,0.58,16.77,49.37,98.78,2.89,302.2,2.21
2023-02-07 09:00:00,492.42,,0.66,20.91,40.29,98.82,3.01,300.1,0.0
2023-02-07 10:00:00,633.22,,0.7,25.1,29.64,98.82,3.92,306.6,1.23
2023-02-07 11:00:00,650.28,,0.65,26.06,28.35,98.76,4.04,304.0,2.45
2023-02-07 12:00:00,664.78,,0.67,26.49,27.53,98.68,4.21,303.3,3.68
2023-02-07 13:00:00,611.08,,0.66,26.49,27.24,98.61,4.37,304.6,0.92
2023-02-07 14:00:00,492.77,,0.64,25.98,27.73,98.58,4.43,305.8,0.85
2023-02-07 15:00:00,325.08,,0.58,24.77,29.85,98.57,4.11,306.4,0.77
2023-02-07 16:00:00,140.18,,0.47,21.88,38.42,98.59,2.43,305.5,0.7
2023-02-07 17:00:00,10.15,,0.27,17.52,48.97,98.62,1.69,302.2,0.63
2023-02-07 18:00:00,0.0,,-999.0,16.03,51.02,98.71,1.72,298.8,0.55
2023-02-07 19:00:00,0.0,,-999.0,14.98,51.75,98.79,1.85,295.3,4.42
2023-02-07 20:00:00,0.0,,-999.0,14.1,52.27,98.86,2.01,294.1,8.28
2023-02-07 21:00:00,0.0,,-999.0,13.29,52.73,98.89,2.12,295.1,2.21
2023-02-07 22:00:00,0.0,,-999.0,12.49,53.5,98.9,2.17,297.7,0.0
2023-02-07 23:00:00,0.0,,-999.0,11.71,54.25,98.89,2.16,301.2,0.55
2023-02-08 00:00:00,0.0,,-999.0,10.91,55.5,98.87,2.06,305.3,0.37
2023-02-08 01:00:00,0.0,,-999.0,10.2,56.66,98.85,1.99,309.9,0.18
2023-02-08 02:00:00,0.0,,-999.0,9.53,58.05,98.82,1.87,313.9,0.0
2023-02-08 03:00:00,0.0,,-999.0,8.8,60.13,98.8,1.68,316.0,1.24
2023-02-08 04:00:00,0.0,,-999.0,8.22,61.84,98.83,1.61,314.2,2.49
2023-02-08 05:00:00,0.0,,-999.0,7.71,63.46,98.89,1.54,309.2,3.73
2023-02-08 06:00:00,5.78,,0.28,7.67,63.68,98.96,1.46,302.7,4.97
2023-02-08 07:00:00,135.3,,0.52,11.33,50.76,99.03,2.72,295.9,3.04
2023-02-08 08:00:00,347.7,,0.66,14.37,43.75,99.1,2.51,288.1,1.1
2023-02-08 09:00:00,541.3,,0.72,18.82,35.39,99.15,2.48,287.9,1.66
2023-02-08 10:00:00,684.97,,0.75,22.93,23.46,99.13,4.07,304.6,3.0
2023-02-08 11:00:00,754.47,,0.76,24.34,20.28,99.06,4.22,304.5,8.94
2023-02-08 12:00:00,745.2,,0.74,25.22,18.49,98.97,4.39,304.4,15.75
2023-02-08 13:00:00,688.38,,0.74,25.56,17.43,98.9,4.61,304.7,36.12
2023-02-08 14:00:00,564.4,,0.72,25.2,17.5,98.85,4.47,306.0,1.12
2023-02-08 15:00:00,342.2,,0.61,24.08,19.5,98.83,3.81,307.7,63.7
2023-02-08 16:00:00,148.85,,0.5,20.68,31.82,98.83,1.82,308.1,73.3
2023-02-08 17:00:00,12.18,,0.3,16.21,41.95,98.86,1.33,308.0,69.18
2023-02-08 18:00:00,0.0,,-999.0,14.95,44.02,98.93,1.29,307.1,88.68
2023-02-08 19:00:00,0.0,,-999.0,14.18,44.93,98.99,1.25,305.6,67.57
2023-02-08 20:00:00,0.0,,-999.0,13.69,44.68,99.02,1.26,304.3,78.06
2023-02-08 21:00:00,0.0,,-999.0,13.29,44.1,99.04,1.27,302.8,21.44
2023-02-08 22:00:00,0.0,,-999.0,12.84,43.81,99.03,1.28,303.2,71.64
2023-02-08 23:00:00,0.0,,-999.0,12.3,43.5,99.0,1.28,304.8,86.8
2023-02-09 00:00:00,0.0,,-999.0,11.98,42.71,98.94,1.26,305.0,79.44
2023-02-09 01:00:00,0.0,,-999.0,11.61,42.69,98.88,1.24,302.8,51.6
2023-02-09 02:00:00,0.0,,-999.0,10.86,44.61,98.83,1.25,300.3,32.69
2023-02-09 03:00:00,0.0,,-999.0,9.95,47.38,98.8,1.27,297.6,59.29
2023-02-09 04:00:00,0.0,,-999.0,9.26,49.5,98.79,1.27,294.1,42.05
2023-02-09 05:00:00,0.0,,-999.0,8.79,50.83,98.83,1.27,290.3,28.25
2023-02-09 06:00:00,5.88,,0.27,8.84,51.38,98.88,1.23,284.6,8.63
2023-02-09 07:00:00,121.6,,0.46,12.8,45.27,98.93,1.42,274.0,43.41
2023-02-09 08:00:00,332.75,,0.62,16.17,32.55,98.98,2.06,254.6,3.33
2023-02-09 09:00:00,524.15,,0.69,19.98,28.0,99.02,2.01,231.9,1.1
2023-02-09 10:00:00,659.3,,0.72,24.68,18.34,99.01,2.51,232.9,16.86
2023-02-09 11:00:00,716.92,,0.71,26.62,16.92,98.95,2.8,228.9,35.47
2023-02-09 12:00:00,731.42,,0.73,27.68,16.66,98.86,2.89,228.1,19.19
2023-02-09 13:00:00,667.3,,0.71,28.09,16.96,98.78,2.67,225.3,6.07
2023-02-09 14:00:00,537.65,,0.69,27.75,18.21,98.71,2.29,220.0,1.1
2023-02-09 15:00:00,351.98,,0.62,26.87,20.64,98.67,1.81,208.0,9.01
2023-02-09 16:00:00,149.82,,0.49,23.34,38.8,98.66,0.95,186.1,13.78
2023-02-09 17:00:00,11.75,,0.28,19.48,41.52,98.67,1.26,169.5,18.95
2023-02-09 18:00:00,0.0,,-999.0,17.71,43.77,98.73,1.39,163.7,44.82
2023-02-09 19:00:00,0.0,,-999.0,16.6,45.4,98.79,1.47,163.4,37.9
2023-02-09 20:00:00,0.0,,-999.0,15.72,46.99,98.84,1.54,163.8,45.75
2023-02-09 21:00:00,0.0,,-999.0,14.97,48.57,98.86,1.58,163.1,20.35
